county,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
Larimer,2,2014,1009841,,,NL,22014Larimer
Lake,2,2014,,,NL,NR,22014Lake
La Plata,2,2014,521985,,,NL,22014La Plata
Kit Carson,2,2014,,,NL,NL,22014Kit Carson
Kiowa,2,2014,,,NL,NL,22014Kiowa
Jefferson,2,2014,2044484,880367,,,22014Jefferson
Jackson,2,2014,,,NL,NL,22014Jackson
Huerfano,2,2014,,,NL,NL,22014Huerfano
Hinsdale,2,2014,,,NL,NL,22014Hinsdale
Gunnison,2,2014,,,NR,NR,22014Gunnison
Grand,2,2014,,,NR,NL,22014Grand
Gilpin,2,2014,32325,113337,,,22014Gilpin
Garfield,2,2014,373432,,,NR,22014Garfield
Fremont,2,2014,215839,,,NL,22014Fremont
Elbert,2,2014,,,NL,NL,22014Elbert
El Paso,2,2014,5116438,,,NL,22014El Paso
Eagle,2,2014,185360,,,NL,22014Eagle
Douglas,2,2014,,,NL,NL,22014Douglas
Dolores,2,2014,,,NL,NL,22014Dolores
Denver,2,2014,14680476,8349069,,,22014Denver
Delta,2,2014,,,NL,NL,22014Delta
Custer,2,2014,,,NL,NL,22014Custer
Crowley,2,2014,,,NL,NL,22014Crowley
Costilla,2,2014,,,NR,NL,22014Costilla
Conejos,2,2014,,,NL,NL,22014Conejos
Clear Creek,2,2014,111164,445976,,,22014Clear Creek
Cheyenne,2,2014,,,NL,NL,22014Cheyenne
Chaffee,2,2014,,,NR,NL,22014Chaffee
Broomfield,2,2014,,,NL,NL,22014Broomfield
Boulder,2,2014,3345413,,,NR,22014Boulder
Bent,2,2014,,,NL,NL,22014Bent
Baca,2,2014,,,NL,NL,22014Baca
Archuleta,2,2014,,,NR,NL,22014Archuleta
Arapahoe,2,2014,1210155,,,NL,22014Arapahoe
Alamosa,2,2014,,,NR,NL,22014Alamosa
Adams,2,2014,454940,,,NR,22014Adams
Yuma,1,2014,,,NL,NL,12014Yuma
Weld,1,2014,657150,,,NR,12014Weld
Washington,1,2014,,,NL,NL,12014Washington
Teller,1,2014,,,NR,NL,12014Teller
Summit,1,2014,271441,1274208,,,12014Summit
Sedgwick,1,2014,,,NR,NL,12014Sedgwick
San Miguel,1,2014,164384,338934,,,12014San Miguel
San Juan,1,2014,,,NL,NL,12014San Juan
Saguache,1,2014,,,NL,NL,12014Saguache
Routt,1,2014,239509,,,NR,12014Routt
Rio Grande,1,2014,,,NL,NL,12014Rio Grande
Rio Blanco,1,2014,,,NL,NL,12014Rio Blanco
Pueblo,1,2014,419894,,,NR,12014Pueblo
Prowers,1,2014,,,NL,NL,12014Prowers
Pitkin,1,2014,194865,,,NL,12014Pitkin
Phillips,1,2014,,,NL,NL,12014Phillips
Park,1,2014,,,NR,NR,12014Park
Ouray,1,2014,,,NR,NR,12014Ouray
Otero,1,2014,,,NL,NL,12014Otero
Morgan,1,2014,,,NL,NL,12014Morgan
Montrose,1,2014,,,NR,NL,12014Montrose
Montezuma,1,2014,100634,,,NL,12014Montezuma
Moffat,1,2014,,,NR,NL,12014Moffat
Mineral,1,2014,,,NL,NL,12014Mineral
Mesa,1,2014,,,NR,NL,12014Mesa
Logan,1,2014,,,NL,NL,12014Logan
Lincoln,1,2014,,,NL,NL,12014Lincoln
Las Animas,1,2014,,,NL,NL,12014Las Animas
Larimer,1,2014,964948,,,NL,12014Larimer
Lake,1,2014,,,NL,NR,12014Lake
La Plata,1,2014,523193,,,NL,12014La Plata
Kit Carson,1,2014,,,NL,NL,12014Kit Carson
Kiowa,1,2014,,,NL,NL,12014Kiowa
Jefferson,1,2014,1979386,853675,,,12014Jefferson
Jackson,1,2014,,,NL,NL,12014Jackson
Huerfano,1,2014,,,NL,NL,12014Huerfano
Hinsdale,1,2014,,,NL,NL,12014Hinsdale
Gunnison,1,2014,36244,,,NR,12014Gunnison
Grand,1,2014,,,NR,NL,12014Grand
Gilpin,1,2014,28798,197379,,,12014Gilpin
Garfield,1,2014,396086,,,NR,12014Garfield
Fremont,1,2014,134388,,,NL,12014Fremont
Elbert,1,2014,,,NL,NL,12014Elbert
El Paso,1,2014,4923633,,,NL,12014El Paso
Eagle,1,2014,203060,,,NL,12014Eagle
Douglas,1,2014,,,NL,NL,12014Douglas
Dolores,1,2014,,,NL,NL,12014Dolores
Denver,1,2014,15351083,8482593,,,12014Denver
Delta,1,2014,,,NL,NL,12014Delta
Custer,1,2014,,,NL,NL,12014Custer
Crowley,1,2014,,,NL,NL,12014Crowley
Costilla,1,2014,,,NR,NL,12014Costilla
Conejos,1,2014,,,NL,NL,12014Conejos
Clear Creek,1,2014,143736,459640,,,12014Clear Creek
Cheyenne,1,2014,,,NL,NL,12014Cheyenne
Chaffee,1,2014,83714,,,NL,12014Chaffee
Broomfield,1,2014,,,NL,NL,12014Broomfield
Boulder,1,2014,3417873,,,NL,12014Boulder
Bent,1,2014,,,NL,NL,12014Bent
Baca,1,2014,,,NL,NL,12014Baca
Archuleta,1,2014,,,NR,NL,12014Archuleta
Arapahoe,1,2014,1188232,,,NL,12014Arapahoe
Alamosa,1,2014,,,NR,NL,12014Alamosa
Adams,1,2014,683098,,,NR,12014Adams
Rio Blanco,1,2020,,,NL,NL,12020Rio Blanco
Park,1,2020,,388731,NR,,12020Park
Grand,1,2020,,626116,NR,,12020Grand
Adams,1,2020,633417,9161056,,,12020Adams
Washington,1,2020,,,NL,NL,12020Washington
La Plata,1,2020,,2345450,NR,,12020La Plata
Costilla,1,2020,,334578,NL,,12020Costilla
Delta,1,2020,,,NR,NL,12020Delta
Sum of NR Counties,1,2020,28219107,111660730,,,12020Sum of NR Counties
Montezuma,1,2020,,1741219,NR,,12020Montezuma
El Paso,1,2020,8446189,,,NR,12020El Paso
Saguache,1,2020,,254895,NL,,12020Saguache
Eagle,1,2020,112180,1964595,,,12020Eagle
Summit,1,2020,,2873525,NR,,12020Summit
Phillips,1,2020,,,NL,NL,12020Phillips
Douglas,1,2020,,,NL,NL,12020Douglas
Morgan,1,2020,,1501900,NR,,12020Morgan
Fremont,1,2020,,,NR,NL,12020Fremont
Garfield,1,2020,99505,1779794,,,12020Garfield
Mesa,1,2020,,1395679,NR,,12020Mesa
Kit Carson,1,2020,,,NL,NL,12020Kit Carson
Yuma,1,2020,,,NL,NL,12020Yuma
Mineral,1,2020,,,NL,NL,12020Mineral
Archuleta,1,2020,,842953,NL,,12020Archuleta
Weld,1,2020,288641,2326213,,,12020Weld
Pitkin,1,2020,,1501527,NR,,12020Pitkin
Conejos,1,2020,,,NL,NR,12020Conejos
Kiowa,1,2020,,,NL,NL,12020Kiowa
Gunnison,1,2020,,641199,NL,,12020Gunnison
Prowers,1,2020,,,NL,NL,12020Prowers
Baca,1,2020,,,NL,NL,12020Baca
Lake,1,2020,,,NL,NR,12020Lake
Larimer,1,2020,763518,7671046,,,12020Larimer
Chaffee,1,2020,,502604,NR,,12020Chaffee
Gilpin,1,2020,,240660,NL,,12020Gilpin
Cheyenne,1,2020,,,NL,NL,12020Cheyenne
Rio Grande,1,2020,,,NL,NL,12020Rio Grande
Jefferson,1,2020,1517024,4389257,,,12020Jefferson
Otero,1,2020,,,NR,NR,12020Otero
Teller,1,2020,,,NL,NL,12020Teller
Alamosa,1,2020,,,NR,NL,12020Alamosa
Moffat,1,2020,,,NR,NR,12020Moffat
Lincoln,1,2020,,,NL,NL,12020Lincoln
Elbert,1,2020,,,NL,NL,12020Elbert
Denver,1,2020,12561679,32725429,,,12020Denver
San Miguel,1,2020,,546613,NR,,12020San Miguel
Dolores,1,2020,,,NL,NL,12020Dolores
Arapahoe,1,2020,797863,11255656,,,12020Arapahoe
Ouray,1,2020,,696495,NL,,12020Ouray
Jackson,1,2020,,,NL,NL,12020Jackson
Las Animas,1,2020,26742,3806589,,,12020Las Animas
Pueblo,1,2020,764458,6107269,,,12020Pueblo
Broomfield,1,2020,,,NL,NL,12020Broomfield
Bent,1,2020,,,NL,NR,12020Bent
Hinsdale,1,2020,,,NL,NL,12020Hinsdale
Logan,1,2020,,,NL,NL,12020Logan
Sedgwick,1,2020,,,NR,NR,12020Sedgwick
Crowley,1,2020,,,NL,NR,12020Crowley
Huerfano,1,2020,,162039,NL,,12020Huerfano
Boulder,1,2020,1154221,8048704,,,12020Boulder
Montrose,1,2020,,,NR,NR,12020Montrose
Routt,1,2020,162666,1362765,,,12020Routt
Clear Creek,1,2020,,688968,NR,,12020Clear Creek
San Juan,1,2020,,,NL,NR,12020San Juan
Custer,1,2020,,,NL,NL,12020Custer
Mesa,2,2020,,1883643,NR,,22020Mesa
Archuleta,2,2020,,806623,NL,,22020Archuleta
Denver,2,2020,12235151,32649234,,,22020Denver
Conejos,2,2020,,,NL,NR,22020Conejos
Dolores,2,2020,,,NL,NL,22020Dolores
Kit Carson,2,2020,,,NL,NL,22020Kit Carson
Douglas,2,2020,,,NL,NL,22020Douglas
Montezuma,2,2020,,1884355,NR,,22020Montezuma
Larimer,2,2020,740329,7649702,,,22020Larimer
Arapahoe,2,2020,781926,11501463,,,22020Arapahoe
Moffat,2,2020,,,NR,NR,22020Moffat
Fremont,2,2020,,,NR,NL,22020Fremont
Elbert,2,2020,,,NL,NL,22020Elbert
Lake,2,2020,,,NL,NR,22020Lake
Huerfano,2,2020,,157235,NL,,22020Huerfano
Ouray,2,2020,,,NL,NR,22020Ouray
Bent,2,2020,,,NL,NR,22020Bent
Yuma,2,2020,,,NL,NL,22020Yuma
Grand,2,2020,,612478,NR,,22020Grand
Weld,2,2020,289779,2323953,,,22020Weld
El Paso,2,2020,8397819,,,NR,22020El Paso
Alamosa,2,2020,,,NR,NL,22020Alamosa
Sum of NR Counties,2,2020,27690463,112068640,,,22020Sum of NR Counties
Custer,2,2020,,,NL,NL,22020Custer
Summit,2,2020,,2867024,NR,,22020Summit
Montrose,2,2020,,,NR,NR,22020Montrose
Delta,2,2020,,,NR,NL,22020Delta
Hinsdale,2,2020,,,NL,NL,22020Hinsdale
Logan,2,2020,,,NL,NL,22020Logan
Boulder,2,2020,1085220,7920664,,,22020Boulder
Garfield,2,2020,89443,1792134,,,22020Garfield
Gunnison,2,2020,,625097,NL,,22020Gunnison
Cheyenne,2,2020,,,NL,NL,22020Cheyenne
Broomfield,2,2020,,,NL,NL,22020Broomfield
Saguache,2,2020,,265736,NL,,22020Saguache
Prowers,2,2020,,,NL,NL,22020Prowers
Phillips,2,2020,,,NL,NL,22020Phillips
Pitkin,2,2020,,1406907,NR,,22020Pitkin
Jefferson,2,2020,1401894,4304697,,,22020Jefferson
Rio Grande,2,2020,,,NL,NL,22020Rio Grande
Teller,2,2020,,,NL,NL,22020Teller
Eagle,2,2020,109702,1959791,,,22020Eagle
Park,2,2020,,364693,NR,,22020Park
Adams,2,2020,583318,9143186,,,22020Adams
San Miguel,2,2020,,558901,NR,,22020San Miguel
San Juan,2,2020,,20789,NL,,22020San Juan
Gilpin,2,2020,,231904,NL,,22020Gilpin
Crowley,2,2020,,,NL,NR,22020Crowley
Lincoln,2,2020,,,NL,NL,22020Lincoln
Sedgwick,2,2020,,,NR,NR,22020Sedgwick
La Plata,2,2020,,2303948,NR,,22020La Plata
Mineral,2,2020,,,NL,NL,22020Mineral
Kiowa,2,2020,,,NL,NL,22020Kiowa
Las Animas,2,2020,25486,3989609,,,22020Las Animas
Otero,2,2020,,,NR,NR,22020Otero
Costilla,2,2020,,348795,NL,,22020Costilla
Routt,2,2020,166099,1285386,,,22020Routt
Jackson,2,2020,,,NL,NL,22020Jackson
Washington,2,2020,,,NL,NL,22020Washington
Rio Blanco,2,2020,,,NL,NL,22020Rio Blanco
Baca,2,2020,,,NL,NL,22020Baca
Clear Creek,2,2020,,648544,NR,,22020Clear Creek
Morgan,2,2020,,1548519,NR,,22020Morgan
Chaffee,2,2020,,449651,NR,,22020Chaffee
Pueblo,2,2020,920463,5923274,,,22020Pueblo
Teller,3,2020,,,NL,NL,32020Teller
Grand,3,2020,,661002,NR,,32020Grand
Washington,3,2020,,,NL,NL,32020Washington
Montezuma,3,2020,,2189509,NR,,32020Montezuma
Ouray,3,2020,,831789,NL,,32020Ouray
Dolores,3,2020,,,NL,NL,32020Dolores
Huerfano,3,2020,,224744,NL,,32020Huerfano
Costilla,3,2020,,437566,NL,,32020Costilla
Mesa,3,2020,,2354555,NR,,32020Mesa
Kit Carson,3,2020,,,NL,NL,32020Kit Carson
Kiowa,3,2020,,,NL,NL,32020Kiowa
Prowers,3,2020,,,NL,NL,32020Prowers
Rio Blanco,3,2020,,,NL,NL,32020Rio Blanco
Gunnison,3,2020,,667205,NL,,32020Gunnison
Fremont,3,2020,,,NR,NL,32020Fremont
Arapahoe,3,2020,1039380,13195567,,,32020Arapahoe
Adams,3,2020,786129,10989274,,,32020Adams
Sedgwick,3,2020,,,NR,NR,32020Sedgwick
Archuleta,3,2020,,916578,NL,,32020Archuleta
Phillips,3,2020,,,NL,NL,32020Phillips
Montrose,3,2020,,,NR,NR,32020Montrose
Larimer,3,2020,937349,8575702,,,32020Larimer
Summit,3,2020,,2348948,NR,,32020Summit
Moffat,3,2020,,,NR,NR,32020Moffat
Sum of NR Counties,3,2020,32929194,128117512,,,32020Sum of NR Counties
Conejos,3,2020,,,NL,NR,32020Conejos
Douglas,3,2020,,,NL,NL,32020Douglas
Cheyenne,3,2020,,,NL,NL,32020Cheyenne
Chaffee,3,2020,,561435,NR,,32020Chaffee
Otero,3,2020,,289359,NR,,32020Otero
Boulder,3,2020,1208727,9141582,,,32020Boulder
Crowley,3,2020,,,NL,NR,32020Crowley
Weld,3,2020,,2683128,NR,,32020Weld
Baca,3,2020,,,NL,NL,32020Baca
Routt,3,2020,,1220117,NR,,32020Routt
Saguache,3,2020,,325910,NR,,32020Saguache
Hinsdale,3,2020,,,NL,NL,32020Hinsdale
Custer,3,2020,,,NL,NL,32020Custer
Delta,3,2020,,,NL,NL,32020Delta
Park,3,2020,,461899,NR,,32020Park
La Plata,3,2020,,2802713,NR,,32020La Plata
Gilpin,3,2020,,246896,NL,,32020Gilpin
Pitkin,3,2020,,1202870,NR,,32020Pitkin
Logan,3,2020,,,NL,NL,32020Logan
Bent,3,2020,,,NL,NR,32020Bent
Pueblo,3,2020,1455541,7337911,,,32020Pueblo
Alamosa,3,2020,,,NR,NL,32020Alamosa
San Miguel,3,2020,,484426,NR,,32020San Miguel
Yuma,3,2020,,,NL,NL,32020Yuma
Morgan,3,2020,,1752738,NR,,32020Morgan
Denver,3,2020,13752429,37144790,,,32020Denver
Elbert,3,2020,,,NL,NL,32020Elbert
Rio Grande,3,2020,,,NL,NL,32020Rio Grande
Lake,3,2020,,295013,NL,,32020Lake
Jackson,3,2020,,,NL,NL,32020Jackson
Mineral,3,2020,,,NL,NL,32020Mineral
Jefferson,3,2020,1644343,5200066,,,32020Jefferson
Lincoln,3,2020,,,NL,NL,32020Lincoln
Eagle,3,2020,,1886687,NR,,32020Eagle
Las Animas,3,2020,,4382701,NR,,32020Las Animas
Clear Creek,3,2020,,678872,NR,,32020Clear Creek
San Juan,3,2020,,18137,NL,,32020San Juan
Garfield,3,2020,,2241940,NR,,32020Garfield
Broomfield,3,2020,,,NL,NL,32020Broomfield
El Paso,3,2020,10236898,,,NR,32020El Paso
Mineral,4,2020,,,NL,NL,42020Mineral
Montrose,4,2020,,,NR,NR,42020Montrose
Douglas,4,2020,,,NL,NL,42020Douglas
Clear Creek,4,2020,,414222,NL,,42020Clear Creek
Rio Grande,4,2020,,,NL,NL,42020Rio Grande
Lincoln,4,2020,,,NL,NL,42020Lincoln
Routt,4,2020,,721764,NR,,42020Routt
Pueblo,4,2020,1285315,7445342,,,42020Pueblo
Moffat,4,2020,,1087434,NR,,42020Moffat
Garfield,4,2020,122073,2102674,,,42020Garfield
Denver,4,2020,15951678,31160844,,,42020Denver
La Plata,4,2020,,2576792,NR,,42020La Plata
Rio Blanco,4,2020,,,NL,NL,42020Rio Blanco
Weld,4,2020,349328,2568084,,,42020Weld
Park,4,2020,,443813,NR,,42020Park
Costilla,4,2020,,440315,NL,,42020Costilla
Ouray,4,2020,,790247,NL,,42020Ouray
Alamosa,4,2020,,,NR,NL,42020Alamosa
Kit Carson,4,2020,,,NL,NL,42020Kit Carson
Dolores,4,2020,,,NL,NL,42020Dolores
Bent,4,2020,,,NL,NR,42020Bent
Crowley,4,2020,,,NL,NR,42020Crowley
Boulder,4,2020,1157461,8099503,,,42020Boulder
Eagle,4,2020,124811,1126605,,,42020Eagle
Otero,4,2020,,275275,NR,,42020Otero
Mesa,4,2020,,2371358,NR,,42020Mesa
Conejos,4,2020,,,NL,NR,42020Conejos
Hinsdale,4,2020,,,NL,NL,42020Hinsdale
Adams,4,2020,880140,10446363,,,42020Adams
Phillips,4,2020,,,NL,NL,42020Phillips
Kiowa,4,2020,,,NL,NL,42020Kiowa
Montezuma,4,2020,,2393324,NR,,42020Montezuma
Yuma,4,2020,,,NL,NL,42020Yuma
Chaffee,4,2020,,452748,NR,,42020Chaffee
Sedgwick,4,2020,,,NR,NR,42020Sedgwick
Larimer,4,2020,810855,7711224,,,42020Larimer
Logan,4,2020,,,NL,NL,42020Logan
Washington,4,2020,,,NL,NL,42020Washington
Huerfano,4,2020,,175608,NL,,42020Huerfano
Elbert,4,2020,,,NL,NL,42020Elbert
Jackson,4,2020,,,NL,NL,42020Jackson
El Paso,4,2020,11689596,,,NR,42020El Paso
Sum of NR Counties,4,2020,36485700,112010018,,,42020Sum of NR Counties
Pitkin,4,2020,,628976,NR,,42020Pitkin
Jefferson,4,2020,1592093,4316892,,,42020Jefferson
Archuleta,4,2020,,714722,NL,,42020Archuleta
Gilpin,4,2020,,152423,NL,,42020Gilpin
Lake,4,2020,,249620,NL,,42020Lake
Saguache,4,2020,,355961,NR,,42020Saguache
Teller,4,2020,,,NL,NL,42020Teller
Fremont,4,2020,,,NR,NL,42020Fremont
Las Animas,4,2020,39703,3750308,,,42020Las Animas
Cheyenne,4,2020,,,NL,NL,42020Cheyenne
Grand,4,2020,,382636,NR,,42020Grand
Broomfield,4,2020,,,NL,NL,42020Broomfield
San Miguel,4,2020,,202914,NR,,42020San Miguel
Gunnison,4,2020,,426312,NL,,42020Gunnison
Summit,4,2020,,1020554,NR,,42020Summit
Delta,4,2020,,,NR,NL,42020Delta
Prowers,4,2020,,,NL,NL,42020Prowers
Morgan,4,2020,,1573798,NR,,42020Morgan
Baca,4,2020,,,NL,NL,42020Baca
Custer,4,2020,,,NL,NL,42020Custer
San Juan,4,2020,,,NL,NR,42020San Juan
Arapahoe,4,2020,993385,12108380,,,42020Arapahoe
Teller,5,2020,,,NL,NL,52020Teller
Lincoln,5,2020,,,NL,NL,52020Lincoln
Mesa,5,2020,,2819667,NR,,52020Mesa
Arapahoe,5,2020,1100521,15053816,,,52020Arapahoe
Sum of NR Counties,5,2020,42989322,149186615,,,52020Sum of NR Counties
Lake,5,2020,,,NL,NR,52020Lake
Pueblo,5,2020,1333357,10194247,,,52020Pueblo
Broomfield,5,2020,,,NL,NL,52020Broomfield
Weld,5,2020,383499,3051727,,,52020Weld
Fremont,5,2020,,,NR,NL,52020Fremont
Hinsdale,5,2020,,,NL,NL,52020Hinsdale
Delta,5,2020,,,NR,NL,52020Delta
Douglas,5,2020,,,NL,NL,52020Douglas
Las Animas,5,2020,47156,6559828,,,52020Las Animas
Bent,5,2020,,504288,NL,,52020Bent
Dolores,5,2020,,,NL,NL,52020Dolores
Moffat,5,2020,,1454633,NR,,52020Moffat
San Juan,5,2020,,17301,NL,,52020San Juan
Kiowa,5,2020,,,NL,NL,52020Kiowa
Pitkin,5,2020,,676949,NR,,52020Pitkin
Conejos,5,2020,,,NL,NR,52020Conejos
Prowers,5,2020,,,NL,NL,52020Prowers
Ouray,5,2020,,950798,NL,,52020Ouray
Morgan,5,2020,,2305296,NR,,52020Morgan
Washington,5,2020,,,NL,NL,52020Washington
Park,5,2020,,574822,NR,,52020Park
Elbert,5,2020,,,NL,NL,52020Elbert
Eagle,5,2020,118505,1323064,,,52020Eagle
Alamosa,5,2020,,,NR,NL,52020Alamosa
Saguache,5,2020,,422802,NR,,52020Saguache
Larimer,5,2020,888074,9860019,,,52020Larimer
Kit Carson,5,2020,,,NL,NL,52020Kit Carson
Jackson,5,2020,,,NL,NL,52020Jackson
Costilla,5,2020,,641461,NL,,52020Costilla
Baca,5,2020,,,NL,NL,52020Baca
Rio Blanco,5,2020,,,NL,NL,52020Rio Blanco
Boulder,5,2020,1258072,10018004,,,52020Boulder
Jefferson,5,2020,1738369,5434741,,,52020Jefferson
Chaffee,5,2020,,623793,NR,,52020Chaffee
Huerfano,5,2020,,,NL,NR,52020Huerfano
San Miguel,5,2020,,215019,NR,,52020San Miguel
La Plata,5,2020,,3510421,NR,,52020La Plata
Gunnison,5,2020,,604243,NL,,52020Gunnison
Montezuma,5,2020,,2887841,NR,,52020Montezuma
Yuma,5,2020,,,NL,NL,52020Yuma
Mineral,5,2020,,,NL,NL,52020Mineral
Archuleta,5,2020,,1150154,NL,,52020Archuleta
Summit,5,2020,,1161610,NR,,52020Summit
Montrose,5,2020,,,NR,NR,52020Montrose
El Paso,5,2020,14210184,,,NR,52020El Paso
Grand,5,2020,,470217,NR,,52020Grand
Logan,5,2020,,,NL,NL,52020Logan
Routt,5,2020,,840568,NR,,52020Routt
Gilpin,5,2020,,202928,NL,,52020Gilpin
Denver,5,2020,19227659,43963906,,,52020Denver
Garfield,5,2020,127304,2555934,,,52020Garfield
Otero,5,2020,,456873,NR,,52020Otero
Rio Grande,5,2020,,,NL,NL,52020Rio Grande
Sedgwick,5,2020,,,NR,NR,52020Sedgwick
Phillips,5,2020,,,NL,NL,52020Phillips
Crowley,5,2020,,,NL,NR,52020Crowley
Cheyenne,5,2020,,,NL,NL,52020Cheyenne
Clear Creek,5,2020,,610104,NL,,52020Clear Creek
Adams,5,2020,1026083,13163843,,,52020Adams
Custer,5,2020,,,NL,NL,52020Custer
Conejos,6,2020,,,NL,NR,62020Conejos
Washington,6,2020,,,NL,NL,62020Washington
Archuleta,6,2020,,1576742,NL,,62020Archuleta
Eagle,6,2020,120840,1582305,,,62020Eagle
Fremont,6,2020,,,NR,NL,62020Fremont
Las Animas,6,2020,48038,7468580,,,62020Las Animas
Broomfield,6,2020,,,NL,NL,62020Broomfield
Alamosa,6,2020,,,NR,NL,62020Alamosa
Teller,6,2020,,,NL,NL,62020Teller
Rio Blanco,6,2020,,,NL,NL,62020Rio Blanco
Yuma,6,2020,,,NL,NL,62020Yuma
Pitkin,6,2020,,1029671,NR,,62020Pitkin
Otero,6,2020,,367925,NR,,62020Otero
Montrose,6,2020,,,NR,NR,62020Montrose
Moffat,6,2020,,1394796,NR,,62020Moffat
Mineral,6,2020,,,NL,NL,62020Mineral
Larimer,6,2020,785406,8405389,,,62020Larimer
Baca,6,2020,,,NL,NL,62020Baca
Cheyenne,6,2020,,,NL,NL,62020Cheyenne
San Miguel,6,2020,,422492,NR,,62020San Miguel
Bent,6,2020,,,NL,NR,62020Bent
Gilpin,6,2020,,250680,NL,,62020Gilpin
Douglas,6,2020,,,NL,NL,62020Douglas
Prowers,6,2020,,,NL,NL,62020Prowers
Sum of NR Counties,6,2020,40770582,158102628,,,62020Sum of NR Counties
Kit Carson,6,2020,,,NL,NL,62020Kit Carson
Gunnison,6,2020,,841215,NL,,62020Gunnison
Delta,6,2020,,,NR,NL,62020Delta
Saguache,6,2020,,445601,NR,,62020Saguache
Phillips,6,2020,,,NL,NL,62020Phillips
Crowley,6,2020,,,NL,NR,62020Crowley
Elbert,6,2020,,,NL,NL,62020Elbert
Morgan,6,2020,,2125034,NR,,62020Morgan
Rio Grande,6,2020,,,NL,NL,62020Rio Grande
Routt,6,2020,158679,1042025,,,62020Routt
San Juan,6,2020,,,NL,NR,62020San Juan
Ouray,6,2020,,994152,NL,,62020Ouray
Lincoln,6,2020,,,NL,NL,62020Lincoln
Grand,6,2020,,652513,NR,,62020Grand
La Plata,6,2020,,3849805,NR,,62020La Plata
Denver,6,2020,18379149,47719774,,,62020Denver
Kiowa,6,2020,,,NL,NL,62020Kiowa
Hinsdale,6,2020,,,NL,NL,62020Hinsdale
Lake,6,2020,,357254,NL,,62020Lake
Garfield,6,2020,122053,2565672,,,62020Garfield
Custer,6,2020,,,NL,NL,62020Custer
Clear Creek,6,2020,,792934,NL,,62020Clear Creek
Jefferson,6,2020,1644666,5719165,,,62020Jefferson
Dolores,6,2020,,,NL,NL,62020Dolores
Jackson,6,2020,,,NL,NL,62020Jackson
Chaffee,6,2020,,757847,NR,,62020Chaffee
Pueblo,6,2020,1075404,10730061,,,62020Pueblo
Logan,6,2020,,,NL,NL,62020Logan
Boulder,6,2020,1306408,10759641,,,62020Boulder
Weld,6,2020,360244,2861164,,,62020Weld
Costilla,6,2020,,705068,NL,,62020Costilla
Park,6,2020,,667435,NR,,62020Park
Summit,6,2020,,1973283,NR,,62020Summit
Arapahoe,6,2020,1069434,15475548,,,62020Arapahoe
Montezuma,6,2020,,2872950,NR,,62020Montezuma
Adams,6,2020,819585,13245628,,,62020Adams
Mesa,6,2020,,2720456,NR,,62020Mesa
El Paso,6,2020,13738420,,,NR,62020El Paso
Sedgwick,6,2020,,,NR,NR,62020Sedgwick
Huerfano,6,2020,,382156,NL,,62020Huerfano
Boulder,7,2020,1309949,12593191,,,72020Boulder
Eagle,7,2020,137076,2128829,,,72020Eagle
Fremont,7,2020,,,NR,NL,72020Fremont
Pitkin,7,2020,,1648767,NR,,72020Pitkin
Douglas,7,2020,,,NL,NL,72020Douglas
Grand,7,2020,,910474,NR,,72020Grand
Costilla,7,2020,,782461,NL,,72020Costilla
Prowers,7,2020,,,NL,NL,72020Prowers
Las Animas,7,2020,38657,8223397,,,72020Las Animas
Clear Creek,7,2020,,963985,NL,,72020Clear Creek
Custer,7,2020,,,NL,NL,72020Custer
Moffat,7,2020,,1565531,NR,,72020Moffat
Bent,7,2020,,,NL,NR,72020Bent
Mineral,7,2020,,,NL,NL,72020Mineral
Sum of NR Counties,7,2020,43268565,183106003,,,72020Sum of NR Counties
Summit,7,2020,,3029284,NR,,72020Summit
Arapahoe,7,2020,1193193,17272789,,,72020Arapahoe
Ouray,7,2020,,1174452,NL,,72020Ouray
Montrose,7,2020,,,NR,NR,72020Montrose
Archuleta,7,2020,,1901822,NL,,72020Archuleta
Mesa,7,2020,,2915887,NR,,72020Mesa
Yuma,7,2020,,,NL,NL,72020Yuma
Larimer,7,2020,787213,10640199,,,72020Larimer
Garfield,7,2020,123374,2817708,,,72020Garfield
Park,7,2020,,823082,NR,,72020Park
Weld,7,2020,367297,3043883,,,72020Weld
Routt,7,2020,,1092515,NR,,72020Routt
Rio Blanco,7,2020,,,NL,NL,72020Rio Blanco
Lincoln,7,2020,,,NL,NL,72020Lincoln
Teller,7,2020,,,NL,NL,72020Teller
Crowley,7,2020,,,NL,NR,72020Crowley
Broomfield,7,2020,,,NL,NL,72020Broomfield
Hinsdale,7,2020,,,NL,NL,72020Hinsdale
Delta,7,2020,,,NR,NL,72020Delta
Pueblo,7,2020,1012251,12008343,,,72020Pueblo
Jefferson,7,2020,1749241,6332915,,,72020Jefferson
Baca,7,2020,,,NL,NL,72020Baca
Denver,7,2020,20149552,55559414,,,72020Denver
Cheyenne,7,2020,,,NL,NL,72020Cheyenne
Sedgwick,7,2020,,,NL,NR,72020Sedgwick
La Plata,7,2020,,4393130,NR,,72020La Plata
El Paso,7,2020,14308821,,,NR,72020El Paso
Conejos,7,2020,,,NL,NR,72020Conejos
Kit Carson,7,2020,,,NL,NL,72020Kit Carson
Phillips,7,2020,,,NL,NL,72020Phillips
San Juan,7,2020,,158024,NL,,72020San Juan
Saguache,7,2020,,541017,NR,,72020Saguache
